0.000001	1000.000000	-0.000579	0.009973	0.002403
0.000001	1000.000000	0.000022	0.013282	0.003077
0.000001	1000.000000	0.001025	0.024885	0.002839
0.000001	1000.000000	-0.001805	0.005134	-0.001286
0.000001	1000.000000	0.001443	0.012040	0.001563
0.000001	1000.000000	0.001318	0.014506	0.002069
0.000001	1000.000000	-0.000479	0.020153	0.000272
0.000001	1000.000000	0.002375	0.012690	-0.000792
0.000001	1000.000000	-0.001089	0.008927	-0.001082
0.000001	1000.000000	0.000638	0.024418	-0.000477
0.000001	1000.000000	-0.000434	0.011029	0.002064
0.000001	1000.000000	-0.002340	0.005096	-0.001610
0.000001	1000.000000	0.001219	0.020321	0.001231
0.000001	1000.000000	-0.003412	0.021967	-0.003049
0.000001	1000.000000	-0.001354	0.020011	-0.002710
0.000001	1000.000000	0.000752	0.008346	0.002859
0.000001	1000.000000	-0.003271	0.008320	0.000462
0.000001	1000.000000	-0.001858	0.014995	0.002883
0.000001	1000.000000	-0.002534	0.016240	-0.001912
0.000001	1000.000000	-0.001302	0.007693	0.001858
0.000001	1000.000000	-0.001742	0.008428	0.001815
0.000001	1000.000000	0.001779	0.016585	-0.000624
0.000001	1000.000000	0.002104	0.015347	0.000902
0.000001	1000.000000	0.002548	0.024876	0.000783
0.000001	1000.000000	0.002648	0.023057	0.001014
0.000001	1000.000000	-0.002491	0.019104	-0.001941
0.000001	1000.000000	-0.002544	0.023951	0.002056
0.000001	1000.000000	-0.001127	0.024699	0.000721
0.000001	1000.000000	-0.000426	0.013615	0.001429
0.000001	1000.000000	0.002632	0.008069	-0.003433
0.000001	1000.000000	0.002870	0.015770	0.002121
0.000001	1000.000000	-0.002593	0.014009	0.000893
0.000001	1000.000000	0.002837	0.019213	-0.001640
0.000001	1000.000000	0.002925	0.020178	0.000074
0.000001	1000.000000	-0.000503	0.021849	0.001967
0.000001	1000.000000	0.001269	0.015675	-0.000097
0.000001	1000.000000	0.001796	0.017510	0.001248
0.000001	1000.000000	0.002916	0.022923	-0.000153
0.000001	1000.000000	-0.000489	0.015601	0.002321
0.000001	1000.000000	0.000333	0.017201	-0.001211
0.000001	1000.000000	0.003169	0.015051	-0.000591
0.000001	1000.000000	0.000860	0.013092	0.003484
0.000001	1000.000000	0.000282	0.024288	0.000231
0.000001	1000.000000	0.002876	0.010747	0.003484
0.000001	1000.000000	0.002564	0.023778	0.000690
0.000001	1000.000000	-0.000804	0.012697	0.002466
0.000001	1000.000000	0.000899	0.017851	0.001314
0.000001	1000.000000	-0.000102	0.010670	0.003332
0.000001	1000.000000	-0.002445	0.019472	0.000155
0.000001	1000.000000	-0.001437	0.019790	0.000217
0.000001	1000.000000	-0.000126	0.008621	-0.002802
0.000001	1000.000000	-0.001306	0.017907	-0.000235
0.000001	1000.000000	-0.002339	0.010120	0.001498
0.000001	1000.000000	-0.000632	0.020086	-0.002574
0.000001	1000.000000	0.002934	0.014763	0.003173
0.000001	1000.000000	-0.002970	0.006783	0.000164
0.000001	1000.000000	0.000140	0.020231	-0.002685
0.000001	1000.000000	0.003246	0.007673	-0.002306
0.000001	1000.000000	0.000721	0.015243	0.001062
0.000001	1000.000000	-0.001047	0.015696	0.000201
0.000001	1000.000000	0.002946	0.007472	-0.001781
0.000001	1000.000000	0.002332	0.010850	-0.003146
0.000001	1000.000000	-0.001516	0.016795	-0.002001
0.000001	1000.000000	0.003422	0.023877	-0.002976
0.000001	1000.000000	0.002512	0.021335	0.001756
0.000001	1000.000000	0.001300	0.022457	-0.000559
0.000001	1000.000000	-0.001370	0.005670	0.001958
0.000001	1000.000000	-0.000264	0.013885	-0.002845
0.000001	1000.000000	-0.002949	0.024361	0.000304
0.000001	1000.000000	-0.002098	0.021720	-0.002485
0.000001	1000.000000	-0.000448	0.022714	0.000230
0.000001	1000.000000	-0.001611	0.017966	-0.003305
0.000001	1000.000000	-0.001926	0.012206	-0.001743
0.000001	1000.000000	-0.003411	0.009279	-0.000366
0.000001	1000.000000	-0.003086	0.022445	0.002664
0.000001	1000.000000	-0.003281	0.007430	0.000210
0.000001	1000.000000	-0.002350	0.011534	-0.003162
0.000001	1000.000000	-0.001893	0.024725	-0.002853
0.000001	1000.000000	-0.000467	0.023098	0.002532
0.000001	1000.000000	-0.001355	0.017440	0.000993
0.000001	1000.000000	-0.001472	0.023452	0.000742
0.000001	1000.000000	-0.002185	0.015765	0.000870
0.000001	1000.000000	0.002204	0.011644	-0.001063
0.000001	1000.000000	0.002644	0.005881	0.000392
0.000001	1000.000000	-0.003066	0.022444	-0.000092
0.000001	1000.000000	-0.003112	0.022956	0.001536
0.000001	1000.000000	-0.001773	0.012513	-0.002433
0.000001	1000.000000	-0.002949	0.018651	-0.002853
0.000001	1000.000000	-0.001245	0.008134	0.002010
0.000001	1000.000000	0.001492	0.005977	0.000080
0.000001	1000.000000	0.000707	0.007765	-0.002374
0.000001	1000.000000	-0.000828	0.008881	0.002983
0.000001	1000.000000	-0.003436	0.019868	0.001914
0.000001	1000.000000	-0.000300	0.024000	0.002932
0.000001	1000.000000	0.000296	0.016560	-0.003409
0.000001	1000.000000	-0.001525	0.021456	0.002800
0.000001	1000.000000	-0.001029	0.010679	0.000195
0.000001	1000.000000	0.001347	0.008235	0.002456
0.000001	1000.000000	-0.000413	0.015735	-0.000941
0.000001	1000.000000	0.001280	0.012239	0.000313
0.000001	1000.000000	-0.001306	0.022661	-0.000189
0.000001	1000.000000	-0.000439	0.015673	-0.001872
0.000001	1000.000000	0.003186	0.014430	0.001674
0.000001	1000.000000	0.002832	0.018895	0.002868
0.000001	1000.000000	0.002081	0.009206	0.002482
0.000001	1000.000000	0.000960	0.012531	0.000071
0.000001	1000.000000	0.002425	0.015260	-0.001152
0.000001	1000.000000	-0.001297	0.023917	0.002734
0.000001	1000.000000	-0.001805	0.006138	0.000610
0.000001	1000.000000	-0.001632	0.018951	0.001597
