REMOVED	  202381	 79000048811	-1.129164530457e-02	1.139047119231e+00	1.618145211858e+00	   12586	   12586	   1	-1.129041795135e-02	1.139041632384e+00	1.618145339372e+00	-9.178204846627e-02	4.099737971582e-01	-9.419706693741e-03
REMOVED	  202381	 79000029244	-1.136654150234e-02	1.139117383755e+00	1.618153721111e+00	   12586	   12586	   1	-1.136515381439e-02	1.139111611312e+00	1.618153728818e+00	-1.037357958811e-01	4.312815815817e-01	-4.875998353708e-04
REMOVED	  202383	 79000045692	-1.130318205883e-02	1.138739820515e+00	1.618181120725e+00	   12587	   12587	   1	-1.130216769315e-02	1.138733139306e+00	1.618181195205e+00	-7.610867372010e-02	4.995571856183e-01	-5.514979351122e-03
REMOVED	  202384	 79000044999	-1.127944766014e-02	1.139021796815e+00	1.618144603023e+00	   12586	   12586	   1	-1.127824199203e-02	1.139016330311e+00	1.618144753585e+00	-9.015962885397e-02	4.083758869230e-01	-1.115241749225e-02
REMOVED	  202384	 79000040307	-1.072482061562e-02	1.139652570667e+00	1.617629752380e+00	   12382	   12382	   1	-1.072504538612e-02	1.139646982182e+00	1.617630555274e+00	1.652755644544e-02	4.171215339380e-01	-5.980431980716e-02
REMOVED	  202385	 79000034776	-1.123691447060e-02	1.138981969088e+00	1.618145236120e+00	   12586	   12586	   1	-1.123579705132e-02	1.138976649063e+00	1.618145444024e+00	-8.355433205431e-02	3.972215630982e-01	-1.547703693120e-02
REMOVED	  202387	 79000033336	-1.127182737000e-02	1.139015463875e+00	1.618148716619e+00	   12586	   12586	   1	-1.127064609878e-02	1.139010056714e+00	1.618148873185e+00	-8.833211149320e-02	4.039048227335e-01	-1.160906285935e-02
REMOVED	  202387	 79000029572	-1.133794994976e-02	1.139077510485e+00	1.618154512330e+00	   12586	   12586	   1	-1.133662501339e-02	1.139071844699e+00	1.618154563393e+00	-9.907126741732e-02	4.233526508980e-01	-3.716300806553e-03
REMOVED	  202388	 79000050017	-1.131800748524e-02	1.139041581390e+00	1.618160223190e+00	   12586	   12586	   1	-1.131673542228e-02	1.139036015321e+00	1.618160303050e+00	-9.512551983035e-02	4.158517055434e-01	-5.873340171509e-03
REMOVED	  202389	 79000047608	-1.124604984657e-02	1.138985154287e+00	1.618147846311e+00	   12586	   12586	   1	-1.124491796469e-02	1.138979810198e+00	1.618148039966e+00	-8.463565291265e-02	3.990410259197e-01	-1.440721768062e-02
REMOVED	  202389	 79000035894	-1.131492711116e-02	1.139057952287e+00	1.618152134691e+00	   12586	   12586	   1	-1.131365410984e-02	1.139052382108e+00	1.618152222373e+00	-9.519538971222e-02	4.162059056279e-01	-6.448430033698e-03
REMOVED	  202389	 79000034194	-1.135986675504e-02	1.139327741238e+00	1.618088189439e+00	   12385	   12385	   1	-1.135819585823e-02	1.139321801367e+00	1.618088193545e+00	-1.248891786190e-01	4.435563589027e-01	-1.086232789766e-04
REMOVED	  202390	 79000045872	-1.129517298862e-02	1.139365734112e+00	1.618031402344e+00	   12385	   12385	   1	-1.129389614401e-02	1.139360982235e+00	1.618031461767e+00	-9.534963204341e-02	3.545765917308e-01	-4.313590659240e-03
